XYDATA,128_03,32_01,32_02,32_03,64_01,64_02,64_03,128_01,128_02,4_02,4_03,8_01,8_02,8_03,16_01,16_02,16_03,0.2_03,1_01,1_02,1_03,2_01,2_02,2_03,4_01,0.2_02,0.2_01,0.1_03,0.1_02,0.1_01
2515.1099,529.539,504.19,503.091,507.841,514.947,512.534,513.6,527.87,529.57,498.964,499.74,497.982,495.537,498.455,500.496,500.09,500.069,499.818,492.239,496.948,497.274,496.181,496.687,494.826,495.75,497.379,496.239,498.329,499.275,491.26
2516.1099,528.139,503.021,505.56,506.931,510.657,510.633,511.586,526.714,528.235,499.088,501.641,495.696,498.044,498.491,501.474,501.278,500.339,499.753,491.678,496.283,498.046,498.319,497.057,495.612,496.772,495.221,495.477,496.266,498.247,495.618
2517.1099,528.179,504.048,506.551,504.706,509.711,511.274,512.747,526.181,527.799,498.36,499.146,496.123,499.125,498.558,500.781,501.555,501.284,498.139,494.251,494.793,497.064,497.979,496.637,497.521,497.509,495.405,496.091,496.246,497.365,498.202
2518.1099,529.212,506.173,505.832,502.709,511.838,513.506,515.837,526.688,528.627,496.935,495.075,498.414,498.694,499.158,499.558,501.179,502.031,496.579,497.551,493.255,495.304,497.22,496.7,498.954,497.897,497.117,496.966,497.395,496.693,498.573
2519.1099,530.09,506.47,504.496,502.867,514.041,514.729,517.444,528.227,530.209,495.261,494.714,500.177,498.064,500.85,500.235,500.828,501.282,497.234,497.835,492.806,494.825,499.751,498.581,498.206,498.366,498.078,496.496,496.942,495.896,498.2
2520.1099,529.876,505.305,503.558,504.531,515.305,514.342,516.923,530.072,531.126,494.105,496.692,500.612,498.208,502.096,501.792,500.852,500.097,498.518,496.263,493.598,495.664,502.861,500.752,496.366,498.883,498.36,495.849,495.355,495.442,497.666
2521.1099,528.005,504.633,503.916,505.813,515.681,512.9,515.186,531.188,529.816,494.287,496.638,499.845,499.697,500.653,501.682,501.317,500.479,497.304,496.196,495.232,496.784,501.19,500.492,495.76,499.135,499.101,497.303,494.655,496.088,497.084
2522.1099,526.414,504.839,505.705,506.097,515.268,511.903,513.947,531.211,528.061,495.536,495.474,498.723,501.033,498.289,500.336,501.887,501.477,494.893,497.015,497.037,497.178,496.874,498.245,496.316,498.499,499.637,499.616,495.184,497.247,496.602
2523.1099,528.211,505.454,508.539,505.594,514.29,513.19,515.12,530.414,529.242,496.981,496.713,498.39,499.922,498.611,499.746,501.943,500.817,494.743,496.191,498.236,496.01,495.734,496.147,496.696,496.394,498.497,499.857,496.335,497.677,496.358
2524.1099,533.922,506.502,511.063,505.574,514.068,516.62,518.033,531.781,533.621,497.91,499.41,498.817,498.071,500.616,500.5,501.803,500.086,496.475,494.924,498.571,494.037,497.474,495.094,496.589,494.533,496.484,498.427,497.617,497.243,496.14
2525.1099,542.114,508.197,511.48,507.641,516.261,520.711,520.471,539.075,539.384,497.785,500.214,499.28,499.155,500.798,502.233,502.537,502.72,497.505,496.299,498.102,492.902,498.372,495.208,496.357,495.639,495.578,497.576,498.588,496.468,495.6
2526.1099,546.825,509.488,509.576,509.917,518.83,522.315,520.442,546.279,542.525,496.868,499.286,499.225,501.674,499.122,503.533,503.556,506.493,496.73,499.003,496.997,493.394,498.06,496.38,496.896,498.117,495.317,497.529,498.48,495.714,495.318
2527.1099,540.257,508.694,506.225,508.69,517.762,517.813,516.467,542.264,538.297,495.932,498.902,498.297,501.19,497.732,502.561,502.801,506.003,494.152,499.231,495.537,495.583,498.188,498.281,499.207,497.966,493.919,497.283,496.486,495.215,496.32
2528.1099,527.778,506.354,503.132,505.327,514.112,510.923,511.451,530.582,529.932,495.734,499.344,497.182,498.339,497.901,500.446,500.678,501.692,491.461,497.472,494.527,497.517,498.325,499.578,501.447,495.933,492.706,496.959,493.985,495.015,497.77
2529.1099,522.765,504.45,502.356,504.323,512.125,509.684,510.819,524.044,525.576,496.875,499.583,497.138,497.005,500.11,500.101,500.019,497.853,491.297,496.921,494.998,496.206,496.808,498.461,500.178,495.728,494.784,497.359,493.63,495.023,497.74
2530.1099,525.652,503.858,503.253,505.608,512.312,513.063,513.89,524.862,526.255,498.081,499.501,497.595,497.893,502.392,501.227,501.276,496.636,493.724,497.5,496.234,493.149,494.763,495.83,496.575,497.155,498.598,497.995,495.276,495.045,496.703
2531.1099,527.939,504.582,503.377,505.981,512.546,513.903,515.778,527.638,527.951,496.976,499.572,496.817,499.398,501.369,501.338,502.34,498.44,496.935,496.914,496.399,492.763,495.088,494.4,494.905,497.387,499.512,497.556,496.837,494.869,496.707
2532.1099,528.12,505.748,502.409,505.192,511.956,511.707,514.92,528.883,528.627,494.788,499.161,495.312,500.164,498.508,500.098,502.3,501.339,498.976,495.392,495.665,494.822,497.042,494.909,495.843,496.808,497.199,496.355,497.475,495.052,497.459
2533.1099,529.866,505.913,501.622,505.136,510.708,510.896,512.404,526.889,527.91,495.227,496.947,495.191,499.2,498.618,498.817,501.704,501.899,498.008,494.988,495.655,495.738,497.335,496.54,497.331,498.049,494.589,495.865,497.338,496.613,497.017
2534.1099,532.567,504.987,501.45,505.611,509.607,512.271,510.428,523.151,526.703,497.755,494.344,496.683,497.645,500.796,498.572,500.778,500.202,495.288,495.73,496.565,495.15,496.41,498.152,498.072,500.216,493.629,496.268,496.765,498.62,495.746
2535.1099,532.336,503.962,501.638,504.816,509.864,513.709,511.78,521.519,526.787,498.612,494.712,498.494,498.132,499.866,500.098,499.307,499.049,494.354,496.078,497.453,495.237,497.509,498.435,497.488,499.79,495.268,496.721,496.193,498.702,495.75
2536.1099,529.316,503.689,502.137,503.053,511.312,513.93,515.122,523.087,528.251,497.693,497.271,499.528,499.834,496.415,502.161,497.979,499.232,495.705,495.929,497.914,496.413,499.986,497.045,496.06,497.273,497.936,496.933,495.504,496.666,496.789
2537.1099,526.978,504.781,503.056,502.306,512.646,512.505,515.87,526.536,529.77,497.853,497.935,498.975,499.202,495.672,502.053,498.559,499.826,497.299,496.364,498.004,497.581,500.069,494.495,495.084,496.415,498.175,497.082,494.168,494.159,496.743
2538.1099,526.648,506.081,503.909,502.553,512.912,510.274,513.413,529.581,530.516,498.956,496.272,497.696,496.474,497.781,500.141,500.719,500.326,498.24,497.476,497.531,498.073,497.411,492.059,494.926,497.767,496.203,497.108,492.755,492.589,495.719
2539.1099,527.669,505.082,503.753,502.1,511.576,509.119,510.639,529.353,530.177,498.306,495.059,497.88,495.118,498.497,499.384,501.42,500.638,498.679,498.468,496.135,497.679,494.703,491.574,495.13,499.055,495.357,496.762,492.73,493.017,495.741
2540.1099,529.267,503.216,503.037,501.733,509.557,509.925,508.947,526.988,529.27,495.958,495.413,499.219,495.48,497.33,499.961,500.079,500.648,498.469,498.741,494.661,497.016,493.673,493.271,495.601,499.246,496.158,496.405,494.159,494.801,496.959
2541.1099,530.621,505.245,503.403,504.354,509.008,512.559,508.293,527.065,528.998,494.482,496.823,499.21,495.067,497.247,499.557,499.6,500.232,497.198,497.935,494.95,497.381,494.982,495.888,496.58,498.552,496.531,496.908,495.795,495.844,497.791
2542.1099,530.949,509.297,504.657,508.553,510.218,515.213,509.171,529.235,529.395,494.638,498.449,498.284,493.976,498.758,498.445,500.85,499.855,495.499,496.327,496.343,498.791,497.364,498.045,497.897,497.667,496.101,498.067,496.42,496.085,497.307
2543.1099,529.579,507.443,504.883,508.968,511.69,514.68,512.504,528.549,529.375,495.4,499.243,499.569,494.745,499.95,499.311,501.537,500.478,494.928,494.793,495.904,500.03,497.878,498.382,498.987,497.635,496.148,498.673,494.991,497.353,495.33
2544.1099,527.496,500.653,503.723,505.727,512.869,511.407,516.363,525.113,528.38,496.353,499.126,502.207,497.14,499.922,501.571,500.864,501.508,495.21,494.188,493.74,500.319,496.498,497.344,499.5,497.918,496.594,498.554,492.783,499.211,493.216
2545.1099,527.227,498.62,502.431,504.374,514.172,509.407,516.163,524.045,526.469,497.74,498.948,501.489,498.178,498.893,501.455,500.532,500.903,494.326,495.271,492.962,499.384,496.053,497.09,499.317,496.507,496.041,498.554,493.221,499.01,493.686
2546.1099,528.996,502.798,502.062,505.884,515.315,510.072,512.033,525.867,524.691,499.139,498.611,497.564,497.392,497.513,499.138,501.169,499.217,492.869,497.501,494.212,497.729,497.058,498.025,498.348,494.244,495.15,498.298,496.394,496.872,496.386
2547.1099,530.628,505.96,503.336,506.413,515.286,511.933,508.955,526.311,525.016,499.461,497.065,495.588,496.976,496.795,498.838,501.484,499.607,494.057,499.038,495.513,496.597,497.571,498.713,496.552,494.817,496.621,496.205,498.916,495.775,497.843
2548.1099,530.919,505.612,505.414,505.093,513.956,513.41,508.858,525.204,527.304,498.605,494.784,496.551,497.791,496.889,501.049,500.651,501.869,497.4,499.04,496.345,496.399,496.969,498.648,494.794,498.107,499.346,493.209,498.975,496.48,497.121
2549.1099,529.842,504.663,505.895,504.397,512.176,513.012,510.189,526.787,529.164,497.539,493.86,496.853,499.157,497.015,502.188,498.841,502.201,498.47,497.793,497.818,496.617,496.143,498.392,494.833,499.907,498.269,492.866,496.663,497.268,496.11
2550.1099,528.144,504.303,504.608,504.871,510.797,511.185,511.574,530.403,529.245,496.786,494.935,495.752,500.65,496.771,501.219,496.92,499.879,496.731,495.935,499.604,496.702,495.444,498.173,496.585,498.936,494.061,495.683,493.507,497.084,495.663
2551.1099,527.323,503.562,503.873,504.812,510.585,510.428,512.06,529.987,527.51,496.318,496.955,495.833,502.179,496.235,500.095,496.732,497.716,496.041,494.409,499.764,496.149,494.573,497.803,497.924,497.325,493.684,498.706,492.418,495.776,495.352
2552.1099,527.864,502.405,504.479,504.07,511.266,510.995,511.676,525.735,525.334,495.89,498.676,497.755,502.787,496.028,499.839,498.763,497.181,497.353,493.829,498.077,495.236,493.886,497.277,497.728,496.126,497.43,500.089,493.362,494.227,495.233
2553.1099,529.052,501.942,505.356,504.343,511.421,510.551,511.531,525.048,525.519,495.077,498.787,499.813,500.6,497.282,500.235,501.096,497.999,498.11,494.398,496.333,495.104,494.473,496.818,496.172,494.984,497.854,499.485,492.981,494.382,495.951
2554.1099,529.984,502.139,506.223,505.976,510.606,509.126,512.058,528.381,527.786,494.329,497.711,500.73,496.362,499.055,500.827,502.468,499.406,497.293,495.755,495.362,496.124,496.172,496.382,494.354,494.076,493.793,497.721,491,496.179,497.166
2555.1099,529.643,501.611,507.783,507.619,509.602,509.598,512.831,527.856,528.272,495.086,497.824,499.923,493.852,498.058,500.974,503.142,500.204,495.9,496.919,494.754,497.701,497.339,495.614,494.298,494.267,491.776,496.847,490.871,497.201,497.389
2556.1099,528.031,500.709,508.895,508.095,509.537,512.213,513.238,522.93,526.523,497.124,499.036,498.293,494.258,494.829,500.639,503.182,500.292,494.964,497.428,494.247,498.755,497.316,494.894,495.719,495.769,494.221,497.108,493.207,496.609,496.293
2557.1099,526.383,501.884,506.257,506.598,511.797,513.927,512.543,522.216,526.326,498.217,498.26,498.396,495.478,494.526,500.509,502.037,500.861,495.384,497.471,493.849,497.754,496.715,495.455,495.579,497.959,498.118,496.562,495.012,495.602,495.007
2558.1099,525.869,505.051,500.532,504.129,515.202,513.421,511.582,527.498,528.283,497.971,495.651,500.294,496.251,498.034,500.629,499.863,501.526,496.684,496.888,493.753,495.477,495.794,496.838,493.635,499.757,501.119,495.192,494.975,494.857,494.217
2559.1099,527.444,506.919,497.304,503.798,515.518,511.741,513.034,531.621,528.863,498.339,495.458,500.922,496.61,500.728,500.237,498.198,499.958,496.77,495.077,494.355,495.472,494.318,496.521,493.192,499.639,502.112,495.442,494.121,494.264,493.955
2560.1099,530.173,506.488,498.642,505.927,512.447,510.217,516.257,531.499,527.272,499.445,498.231,499.289,497.134,500.477,499.679,497.982,496.797,495.469,492.718,495.637,497.817,493.139,494.387,494.82,497.846,501.073,497.691,493.461,493.751,494.177
2561.1099,530.836,505.837,501.838,507.221,510.784,510.304,516.421,529.811,526.419,499.006,499.653,497.24,498.941,498.699,500.704,498.765,496.459,495.106,492.078,497.057,498.123,494.446,493.446,495.454,496.831,499.247,499.564,493.803,493.361,494.787
2562.1099,528.979,505.582,504.774,506.222,512.066,511.663,513.027,528.626,527.154,497.062,498.382,496.087,501.24,496.944,503.256,500.012,499.661,496.453,493.527,498.144,495.781,497.739,494.944,494.385,497.6,497.795,499.697,495.307,493.269,495.579
2563.1099,527.823,504.264,506.484,504.104,513.294,511.717,511.362,528.725,527.427,496.761,497.23,496.227,500.831,496.613,504.892,501.309,502.137,498.092,494.907,498.577,495.301,499.05,497.609,494.176,499.119,497.632,498.262,497.309,493.808,496.21
2564.1099,528.823,502.115,506.593,501.97,513.178,510.283,512.99,529.556,526.547,498.63,497.195,497.504,497.604,497.77,504.461,502.136,502.059,498.656,495.158,498.332,497.733,497.301,499.771,495.602,499.995,498.243,496.066,498.681,494.878,496.326
2565.1099,530.813,501.691,505.404,500.59,513.01,510.416,514.185,528.989,525.811,499.571,496.604,499.127,495.613,498.775,502.717,501.756,501.173,497.076,494.867,497.76,499.254,495.448,499.509,496.864,498.604,497.336,494.598,497.794,495.809,495.599
2566.1099,532.223,503.602,503.705,500.276,513.176,512.25,513.496,526.897,525.825,498.612,495.611,500.307,496.451,498.802,500.903,500.034,500.634,494.286,494.886,497.204,498.532,495.13,497.285,497.264,495.911,495.223,494.536,494.797,496.306,494.404
2567.1099,531.237,505.691,502.842,500.771,512.654,511.852,512.911,525.907,526.113,497.865,496.95,500.338,498.099,498.246,500.706,498.073,500.485,493.773,496.224,496.951,497.929,495.869,496.655,497.77,496.227,495.727,495.423,492.206,496.618,494.023
2568.1099,528.132,506.424,503.161,501.93,511.284,508.928,513.102,526.974,526.522,497.885,500.344,499.264,499.026,497.64,502.024,497.157,500.539,496.13,498.213,496.834,498.341,496.655,498.473,498.641,499.878,499.094,496.724,491.997,497.044,494.662
2569.1099,525.965,505.375,503.637,503.805,510.184,508.341,512.679,528.576,527.429,496.901,501.324,498.115,498.709,497.565,502.369,498.629,500.403,497.897,497.99,496.115,498.387,495.999,499.712,499.049,501.631,500.535,497.905,495.129,497.883,495.037
2570.1099,525.997,503.308,503.825,505.976,510.381,511.115,511.296,529.505,528.767,495.132,498.749,497.544,497.362,497.949,501.129,502.168,500.071,497.896,495.488,495.23,497.562,494.292,498.488,498.593,499.818,498.522,498.369,499.77,498.677,495.019
2571.1099,526.796,502.439,504.199,507.384,512.622,512.661,510.2,529.234,529.825,495.639,496.334,497.584,496.11,497.855,500.433,504.105,500.071,498.383,494.57,496.203,496.75,494.458,494.872,497.569,498.072,496.383,497.462,500.514,497.981,496.155
2572.1099,527.195,503.182,505.271,507.648,515.747,511.389,510.428,528.228,530.162,498.627,495.869,497.934,496.194,497.351,501.207,502.768,500.58,499.921,496.349,498.89,496.466,497.175,490.983,496.77,497.819,495.711,495.667,496.788,496.084,498.141
2573.1099,526.665,503.382,507.487,507.374,516.096,510.313,512.539,528.205,529.771,500.177,496.069,497.908,498.877,497.933,502.465,501.359,501.248,500.453,497.844,500.08,496.574,499.823,491.451,497.551,496.986,495.288,494.997,494.867,495.673,498.055
2574.1099,525.326,502.579,509.82,507.074,513.334,511.177,515.537,529.268,528.945,498.817,496.55,497.508,502.896,499.529,503.353,501.863,501.789,499.026,497.75,498.704,496.698,500.607,496.563,499.332,495.006,494.644,495.916,496.636,496.765,495.778
2575.1099,524.133,502.855,509.298,507.017,511.867,513.49,516.402,529.227,528.336,496.827,498.428,497.694,503.617,499.823,503.384,502.571,502.064,496.462,497.457,496.922,496.208,499.221,500.458,498.88,493.701,494.611,496.642,497.349,495.552,495.231
2576.1099,524.221,504.452,505.683,506.797,512.997,515.451,514.762,528.008,528.291,495.715,500.692,498.429,500.499,498.648,502.279,502.2,501.907,493.927,497.563,496.083,495.104,496.619,500.145,495.892,493.76,495.411,496.675,495.457,491.989,497.209
2577.1099,526.842,504.867,502.663,505.145,513.314,513.76,514.045,528.622,528.7,495.539,499.346,498.231,498.905,498.972,500.029,501.281,501.123,492.845,497.316,496.08,494.278,495.302,497.216,494.309,494.081,496.298,497.477,494.439,491.5,497.852
2578.1099,530.981,503.578,501.931,502.777,511.914,509.265,515.007,531.208,529.589,496.056,494.695,497.136,500.392,501.031,497.599,500.538,499.982,493.592,496.346,496.289,494.218,495.958,493.962,495.341,494.221,496.984,498.908,495.611,495.116,496.343
2579.1099,532.545,503.036,502.04,503.17,511.781,508.584,514.386,531.685,531.196,496.757,493.183,497.38,500.733,501.037,497.232,500.622,499.398,495.064,494.955,495.548,494.754,496.63,493.118,496.037,494.814,497.885,498.469,496.817,497.333,496.461
2580.1099,530.521,504.146,502.038,506.337,513.612,513.187,511.817,528.91,532.834,497.608,496.152,499.222,498.774,498.472,499.207,501.426,499.51,496.244,494.06,494.156,495.249,496.355,495.094,495.318,495.763,498.521,495.877,496.858,496.551,498.64
2581.1099,528.427,505.381,501.978,507.308,514.602,516.908,511.272,526.2,532.563,499.234,497.383,500.019,498.138,497.668,500.995,501.298,499.351,496.401,495.305,494.437,494.521,495.81,497.064,495.097,495.88,497.158,494.12,496.217,497.159,498.306
2582.1099,528.136,505.898,501.961,504.686,513.879,516.553,513.664,525.527,530.291,500.967,495.53,499.199,499.762,499.956,501.446,499.631,498.874,495.563,497.947,496.561,493.052,495.509,497.579,496.158,495.303,494.333,494.427,495.569,499.883,494.702
2583.1099,528.793,506.03,502.05,502.456,513.56,513.807,515.303,526.551,528.569,500.352,496.618,499.298,500.452,502.076,501.583,498.353,499.386,494.771,497.964,497.581,493.608,495.573,497.412,497.435,496.059,493.778,495.297,495.661,499.889,492.765
2584.1099,529.288,506.038,502.283,502.658,514.436,510.708,514.838,528.285,528.408,497.415,501.373,500.708,499.043,502.51,501.902,498.684,500.896,494.684,494.893,496.932,496.331,496.036,497.153,497.919,498.046,496.339,495.965,496.355,495.984,494.089
2585.1099,528.478,505.958,502.657,504.113,515.187,509.247,514.562,529.114,528.452,495.713,502.636,500.619,497.553,502.553,501.97,499.759,501.526,495.332,493.407,497.576,497.582,496.841,496.916,496.906,498.112,498.62,496.939,496.322,492.495,495.158
2586.1099,526.655,505.589,502.993,505.403,515.175,509.846,515.268,528.395,527.95,496.415,498.546,498.363,497.05,502.392,501.837,500.68,501,496.574,495.135,500.003,496.152,497.701,496.691,495.032,495.735,498.743,498.122,495.221,491.827,494.815
